หมวดข้อมูล,จังหวัด,โรงพยาบาล,ตัวชี้วัด,ค่า,หน่วย,แหล่งข้อมูล,สถานะข้อมูล
ค่าจริง_ServicePlan_CI01021,-,แพร่,CI01021_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,แพร่,CI01021_สถานพยาบาล,10715 โรงพยาบาลแพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,แพร่,CI01021_เฉลี่ย,12.25,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,แพร่,CI01021_จำนวนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง ทั้งหมด,375.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,แพร่,CI01021_จำนวนวันนอนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง,4594.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_ชื่อจังหวัด,น่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_สถานพยาบาล,10716 โรงพยาบาลน่าน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_เฉลี่ย,13.51,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_จำนวนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง ทั้งหมด,318.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,น่าน,CI01021_จำนวนวันนอนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง,4296.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_ชื่อจังหวัด,พะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_สถานพยาบาล,10717 โรงพยาบาลพะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_เฉลี่ย,12.98,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_จำนวนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง ทั้งหมด,292.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,พะเยา,CI01021_จำนวนวันนอนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง,3789.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_ชื่อจังหวัด,พะเยา,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_ระดับ,M1,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_สถานพยาบาล,10718 โรงพยาบาลเชียงคำ,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_เฉลี่ย,10.39,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_จำนวนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง ทั้งหมด,148.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงคำ,CI01021_จำนวนวันนอนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง,1537.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_ชื่อจังหวัด,เชียงราย,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_สถานพยาบาล,10674 โรงพยาบาลเชียงรายประชานุเคราะห์,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_เฉลี่ย,7.4,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_จำนวนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง ทั้งหมด,424.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_CI01021,-,เชียงรายประชานุเคราะห์,CI01021_จำนวนวันนอนผู้ป่วยในที่มีภาวะติดเชื้อในกระแสโลหิตแบบรุนแรง,3137.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_ชื่อจังหวัด,เชียงใหม่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_สถานพยาบาล,10713 โรงพยาบาลนครพิงค์,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_ร้อยละ,15.03,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_จํานวนครั้งของการจําหน่ายทุกสถานะของผู้ป่วยโรคปอดบวม (ในเดือนเดียวกัน),211.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,นครพิงค์,DR0101_จํานวนครั้งการจําหน่ายด้วยการเสียชีวิตของผู้ป่วยโรคปอดบวม จากทุกหอผู้ป่วย,1404.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_ชื่อจังหวัด,ลำพูน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_สถานพยาบาล,10714 โรงพยาบาลลำพูน,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_ร้อยละ,13.35,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_จํานวนครั้งของการจําหน่ายทุกสถานะของผู้ป่วยโรคปอดบวม (ในเดือนเดียวกัน),106.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำพูน,DR0101_จํานวนครั้งการจําหน่ายด้วยการเสียชีวิตของผู้ป่วยโรคปอดบวม จากทุกหอผู้ป่วย,794.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_ชื่อจังหวัด,ลำปาง,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_ระดับ,A,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_สถานพยาบาล,10672 โรงพยาบาลลำปาง,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_ร้อยละ,16.96,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_จํานวนครั้งของการจําหน่ายทุกสถานะของผู้ป่วยโรคปอดบวม (ในเดือนเดียวกัน),267.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,ลำปาง,DR0101_จํานวนครั้งการจําหน่ายด้วยการเสียชีวิตของผู้ป่วยโรคปอดบวม จากทุกหอผู้ป่วย,1574.0,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,แพร่,DR0101_ชื่อจังหวัด,แพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,แพร่,DR0101_ระดับ,S,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,แพร่,DR0101_สถานพยาบาล,10715 โรงพยาบาลแพร่,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,แพร่,DR0101_ร้อยละ,16.55,-,CMI Web (scraped 2569),ข้อมูลจริง
ค่าจริง_ServicePlan_DR0101,-,แพร่,DR0101_จํานวนครั้งของการจําหน่ายทุกสถานะของผู้ป่วยโรคปอดบวม (ในเดือนเดียวกัน),144.0,-,CMI Web (scraped 2569),ข้อมูลจริง
